,setting,year,indicator_abbr,indicator_name,Avg estimate,Funding Agency Acronym,Constant Dollar Amount,country_year,country_year_indicator,country_year_indicator_agency
6007,Ethiopia,2009,obesitya,Obesity prevalence among adults (%),-2.5,DOT,0,,,Ethiopia_2009_obesitya_DOT
6008,Ethiopia,2009,obesitya,Obesity prevalence among adults (%),-2.5,EPA,0,,,Ethiopia_2009_obesitya_EPA
6009,Ethiopia,2009,obesitya,Obesity prevalence among adults (%),-2.5,FTC,0,,,Ethiopia_2009_obesitya_FTC
6010,Ethiopia,2009,obesitya,Obesity prevalence among adults (%),-2.5,IAF,0,,,Ethiopia_2009_obesitya_IAF
6011,Ethiopia,2009,obesitya,Obesity prevalence among adults (%),-2.5,LIC,0,,,Ethiopia_2009_obesitya_LIC
6012,Ethiopia,2009,obesitya,Obesity prevalence among adults (%),-2.5,MCC,0,,,Ethiopia_2009_obesitya_MCC
6013,Ethiopia,2009,obesitya,Obesity prevalence among adults (%),-2.5,NSF,0,,,Ethiopia_2009_obesitya_NSF
6014,Ethiopia,2009,obesitya,Obesity prevalence among adults (%),-2.5,TDA,0,,,Ethiopia_2009_obesitya_TDA
6015,Ethiopia,2009,u5mr,Under-five mortality rate,-8.65,ADF,0,,,Ethiopia_2009_u5mr_ADF
6016,Ethiopia,2009,u5mr,Under-five mortality rate,-8.65,DFC,0,,,Ethiopia_2009_u5mr_DFC
6017,Ethiopia,2009,u5mr,Under-five mortality rate,-8.65,DOC,0,,,Ethiopia_2009_u5mr_DOC
6018,Ethiopia,2009,u5mr,Under-five mortality rate,-8.65,DOL,0,,,Ethiopia_2009_u5mr_DOL
6019,Ethiopia,2009,u5mr,Under-five mortality rate,-8.65,DOT,0,,,Ethiopia_2009_u5mr_DOT
6020,Ethiopia,2009,u5mr,Under-five mortality rate,-8.65,EPA,0,,,Ethiopia_2009_u5mr_EPA
6021,Ethiopia,2009,u5mr,Under-five mortality rate,-8.65,FTC,0,,,Ethiopia_2009_u5mr_FTC
6022,Ethiopia,2009,u5mr,Under-five mortality rate,-8.65,IAF,0,,,Ethiopia_2009_u5mr_IAF
6023,Ethiopia,2009,u5mr,Under-five mortality rate,-8.65,LIC,0,,,Ethiopia_2009_u5mr_LIC
6024,Ethiopia,2009,u5mr,Under-five mortality rate,-8.65,MCC,0,,,Ethiopia_2009_u5mr_MCC
6025,Ethiopia,2009,u5mr,Under-five mortality rate,-8.65,NSF,0,,,Ethiopia_2009_u5mr_NSF
6026,Ethiopia,2009,u5mr,Under-five mortality rate,-8.65,TDA,0,,,Ethiopia_2009_u5mr_TDA
6027,Ethiopia,2010,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,ADF,0,,,Ethiopia_2010_alcohol_ADF
6028,Ethiopia,2010,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DFC,0,,,Ethiopia_2010_alcohol_DFC
6029,Ethiopia,2010,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DOC,0,,,Ethiopia_2010_alcohol_DOC
6030,Ethiopia,2010,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DOL,0,,,Ethiopia_2010_alcohol_DOL
6031,Ethiopia,2010,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DOT,0,,,Ethiopia_2010_alcohol_DOT
6032,Ethiopia,2010,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,FTC,0,,,Ethiopia_2010_alcohol_FTC
6033,Ethiopia,2010,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,IAF,0,,,Ethiopia_2010_alcohol_IAF
6034,Ethiopia,2010,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,LIC,0,,,Ethiopia_2010_alcohol_LIC
6035,Ethiopia,2010,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,MCC,0,,,Ethiopia_2010_alcohol_MCC
6036,Ethiopia,2010,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,NSF,0,,,Ethiopia_2010_alcohol_NSF
6037,Ethiopia,2010,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,TDA,0,,,Ethiopia_2010_alcohol_TDA
6038,Ethiopia,2010,hh,Population using safely managed drinking water services (%),19.5,ADF,0,,,Ethiopia_2010_hh_ADF
6039,Ethiopia,2010,hh,Population using safely managed drinking water services (%),19.5,DFC,0,,,Ethiopia_2010_hh_DFC
6040,Ethiopia,2010,hh,Population using safely managed drinking water services (%),19.5,DOC,0,,,Ethiopia_2010_hh_DOC
6041,Ethiopia,2010,hh,Population using safely managed drinking water services (%),19.5,DOL,0,,,Ethiopia_2010_hh_DOL
6042,Ethiopia,2010,hh,Population using safely managed drinking water services (%),19.5,DOT,0,,,Ethiopia_2010_hh_DOT
6043,Ethiopia,2010,hh,Population using safely managed drinking water services (%),19.5,FTC,0,,,Ethiopia_2010_hh_FTC
6044,Ethiopia,2010,hh,Population using safely managed drinking water services (%),19.5,IAF,0,,,Ethiopia_2010_hh_IAF
6045,Ethiopia,2010,hh,Population using safely managed drinking water services (%),19.5,LIC,0,,,Ethiopia_2010_hh_LIC
6046,Ethiopia,2010,hh,Population using safely managed drinking water services (%),19.5,MCC,0,,,Ethiopia_2010_hh_MCC
6047,Ethiopia,2010,hh,Population using safely managed drinking water services (%),19.5,NSF,0,,,Ethiopia_2010_hh_NSF
6048,Ethiopia,2010,hh,Population using safely managed drinking water services (%),19.5,TDA,0,,,Ethiopia_2010_hh_TDA
6049,Ethiopia,2010,life,Life Expectancy,64.0,ADF,0,,,Ethiopia_2010_life_ADF
6050,Ethiopia,2010,life,Life Expectancy,64.0,DFC,0,,,Ethiopia_2010_life_DFC
6051,Ethiopia,2010,life,Life Expectancy,64.0,DOC,0,,,Ethiopia_2010_life_DOC
6052,Ethiopia,2010,life,Life Expectancy,64.0,DOL,0,,,Ethiopia_2010_life_DOL
6053,Ethiopia,2010,life,Life Expectancy,64.0,DOT,0,,,Ethiopia_2010_life_DOT
6054,Ethiopia,2010,life,Life Expectancy,64.0,FTC,0,,,Ethiopia_2010_life_FTC
6055,Ethiopia,2010,life,Life Expectancy,64.0,IAF,0,,,Ethiopia_2010_life_IAF
6056,Ethiopia,2010,life,Life Expectancy,64.0,LIC,0,,,Ethiopia_2010_life_LIC
6057,Ethiopia,2010,life,Life Expectancy,64.0,MCC,0,,,Ethiopia_2010_life_MCC
6058,Ethiopia,2010,life,Life Expectancy,64.0,NSF,0,,,Ethiopia_2010_life_NSF
6059,Ethiopia,2010,life,Life Expectancy,64.0,TDA,0,,,Ethiopia_2010_life_TDA
6060,Ethiopia,2010,obesitya,Obesity prevalence among adults (%),-2.5,ADF,0,,,Ethiopia_2010_obesitya_ADF
6061,Ethiopia,2010,obesitya,Obesity prevalence among adults (%),-2.5,DFC,0,,,Ethiopia_2010_obesitya_DFC
6062,Ethiopia,2010,obesitya,Obesity prevalence among adults (%),-2.5,DOC,0,,,Ethiopia_2010_obesitya_DOC
6063,Ethiopia,2010,obesitya,Obesity prevalence among adults (%),-2.5,DOL,0,,,Ethiopia_2010_obesitya_DOL
6064,Ethiopia,2010,obesitya,Obesity prevalence among adults (%),-2.5,DOT,0,,,Ethiopia_2010_obesitya_DOT
6065,Ethiopia,2010,obesitya,Obesity prevalence among adults (%),-2.5,FTC,0,,,Ethiopia_2010_obesitya_FTC
6066,Ethiopia,2010,obesitya,Obesity prevalence among adults (%),-2.5,IAF,0,,,Ethiopia_2010_obesitya_IAF
6067,Ethiopia,2010,obesitya,Obesity prevalence among adults (%),-2.5,LIC,0,,,Ethiopia_2010_obesitya_LIC
6068,Ethiopia,2010,obesitya,Obesity prevalence among adults (%),-2.5,MCC,0,,,Ethiopia_2010_obesitya_MCC
6069,Ethiopia,2010,obesitya,Obesity prevalence among adults (%),-2.5,NSF,0,,,Ethiopia_2010_obesitya_NSF
6070,Ethiopia,2010,obesitya,Obesity prevalence among adults (%),-2.5,TDA,0,,,Ethiopia_2010_obesitya_TDA
6071,Ethiopia,2010,u5mr,Under-five mortality rate,-8.2,ADF,0,,,Ethiopia_2010_u5mr_ADF
6072,Ethiopia,2010,u5mr,Under-five mortality rate,-8.2,DFC,0,,,Ethiopia_2010_u5mr_DFC
6073,Ethiopia,2010,u5mr,Under-five mortality rate,-8.2,DOC,0,,,Ethiopia_2010_u5mr_DOC
6074,Ethiopia,2010,u5mr,Under-five mortality rate,-8.2,DOL,0,,,Ethiopia_2010_u5mr_DOL
6075,Ethiopia,2010,u5mr,Under-five mortality rate,-8.2,DOT,0,,,Ethiopia_2010_u5mr_DOT
6076,Ethiopia,2010,u5mr,Under-five mortality rate,-8.2,FTC,0,,,Ethiopia_2010_u5mr_FTC
6077,Ethiopia,2010,u5mr,Under-five mortality rate,-8.2,IAF,0,,,Ethiopia_2010_u5mr_IAF
6078,Ethiopia,2010,u5mr,Under-five mortality rate,-8.2,LIC,0,,,Ethiopia_2010_u5mr_LIC
6079,Ethiopia,2010,u5mr,Under-five mortality rate,-8.2,MCC,0,,,Ethiopia_2010_u5mr_MCC
6080,Ethiopia,2010,u5mr,Under-five mortality rate,-8.2,NSF,0,,,Ethiopia_2010_u5mr_NSF
6081,Ethiopia,2010,u5mr,Under-five mortality rate,-8.2,TDA,0,,,Ethiopia_2010_u5mr_TDA
6082,Ethiopia,2011,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DFC,0,,,Ethiopia_2011_alcohol_DFC
6083,Ethiopia,2011,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DOC,0,,,Ethiopia_2011_alcohol_DOC
6084,Ethiopia,2011,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DOL,0,,,Ethiopia_2011_alcohol_DOL
6085,Ethiopia,2011,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DOT,0,,,Ethiopia_2011_alcohol_DOT
6086,Ethiopia,2011,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,EPA,0,,,Ethiopia_2011_alcohol_EPA
6087,Ethiopia,2011,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,FTC,0,,,Ethiopia_2011_alcohol_FTC
6088,Ethiopia,2011,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,IAF,0,,,Ethiopia_2011_alcohol_IAF
6089,Ethiopia,2011,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,LIC,0,,,Ethiopia_2011_alcohol_LIC
6090,Ethiopia,2011,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,MCC,0,,,Ethiopia_2011_alcohol_MCC
6091,Ethiopia,2011,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,NSF,0,,,Ethiopia_2011_alcohol_NSF
6092,Ethiopia,2011,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,TDA,0,,,Ethiopia_2011_alcohol_TDA
6093,Ethiopia,2011,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,TREAS,0,,,Ethiopia_2011_alcohol_TREAS
6094,Ethiopia,2011,hh,Population using safely managed drinking water services (%),19.5,DFC,0,,,Ethiopia_2011_hh_DFC
6095,Ethiopia,2011,hh,Population using safely managed drinking water services (%),19.5,DOC,0,,,Ethiopia_2011_hh_DOC
6096,Ethiopia,2011,hh,Population using safely managed drinking water services (%),19.5,DOL,0,,,Ethiopia_2011_hh_DOL
6097,Ethiopia,2011,hh,Population using safely managed drinking water services (%),19.5,DOT,0,,,Ethiopia_2011_hh_DOT
6098,Ethiopia,2011,hh,Population using safely managed drinking water services (%),19.5,EPA,0,,,Ethiopia_2011_hh_EPA
6099,Ethiopia,2011,hh,Population using safely managed drinking water services (%),19.5,FTC,0,,,Ethiopia_2011_hh_FTC
6100,Ethiopia,2011,hh,Population using safely managed drinking water services (%),19.5,IAF,0,,,Ethiopia_2011_hh_IAF
6101,Ethiopia,2011,hh,Population using safely managed drinking water services (%),19.5,LIC,0,,,Ethiopia_2011_hh_LIC
6102,Ethiopia,2011,hh,Population using safely managed drinking water services (%),19.5,MCC,0,,,Ethiopia_2011_hh_MCC
6103,Ethiopia,2011,hh,Population using safely managed drinking water services (%),19.5,NSF,0,,,Ethiopia_2011_hh_NSF
6104,Ethiopia,2011,hh,Population using safely managed drinking water services (%),19.5,TDA,0,,,Ethiopia_2011_hh_TDA
6105,Ethiopia,2011,hh,Population using safely managed drinking water services (%),19.5,TREAS,0,,,Ethiopia_2011_hh_TREAS
6106,Ethiopia,2011,life,Life Expectancy,64.9,DFC,0,,,Ethiopia_2011_life_DFC
6107,Ethiopia,2011,life,Life Expectancy,64.9,DOC,0,,,Ethiopia_2011_life_DOC
6108,Ethiopia,2011,life,Life Expectancy,64.9,DOL,0,,,Ethiopia_2011_life_DOL
6109,Ethiopia,2011,life,Life Expectancy,64.9,DOT,0,,,Ethiopia_2011_life_DOT
6110,Ethiopia,2011,life,Life Expectancy,64.9,EPA,0,,,Ethiopia_2011_life_EPA
6111,Ethiopia,2011,life,Life Expectancy,64.9,FTC,0,,,Ethiopia_2011_life_FTC
6112,Ethiopia,2011,life,Life Expectancy,64.9,IAF,0,,,Ethiopia_2011_life_IAF
6113,Ethiopia,2011,life,Life Expectancy,64.9,LIC,0,,,Ethiopia_2011_life_LIC
6114,Ethiopia,2011,life,Life Expectancy,64.9,MCC,0,,,Ethiopia_2011_life_MCC
6115,Ethiopia,2011,life,Life Expectancy,64.9,NSF,0,,,Ethiopia_2011_life_NSF
6116,Ethiopia,2011,life,Life Expectancy,64.9,TDA,0,,,Ethiopia_2011_life_TDA
6117,Ethiopia,2011,life,Life Expectancy,64.9,TREAS,0,,,Ethiopia_2011_life_TREAS
6118,Ethiopia,2011,obesitya,Obesity prevalence among adults (%),-2.5,DFC,0,,,Ethiopia_2011_obesitya_DFC
6119,Ethiopia,2011,obesitya,Obesity prevalence among adults (%),-2.5,DOC,0,,,Ethiopia_2011_obesitya_DOC
6120,Ethiopia,2011,obesitya,Obesity prevalence among adults (%),-2.5,DOL,0,,,Ethiopia_2011_obesitya_DOL
6121,Ethiopia,2011,obesitya,Obesity prevalence among adults (%),-2.5,DOT,0,,,Ethiopia_2011_obesitya_DOT
6122,Ethiopia,2011,obesitya,Obesity prevalence among adults (%),-2.5,EPA,0,,,Ethiopia_2011_obesitya_EPA
6123,Ethiopia,2011,obesitya,Obesity prevalence among adults (%),-2.5,FTC,0,,,Ethiopia_2011_obesitya_FTC
6124,Ethiopia,2011,obesitya,Obesity prevalence among adults (%),-2.5,IAF,0,,,Ethiopia_2011_obesitya_IAF
6125,Ethiopia,2011,obesitya,Obesity prevalence among adults (%),-2.5,LIC,0,,,Ethiopia_2011_obesitya_LIC
6126,Ethiopia,2011,obesitya,Obesity prevalence among adults (%),-2.5,MCC,0,,,Ethiopia_2011_obesitya_MCC
6127,Ethiopia,2011,obesitya,Obesity prevalence among adults (%),-2.5,NSF,0,,,Ethiopia_2011_obesitya_NSF
6128,Ethiopia,2011,obesitya,Obesity prevalence among adults (%),-2.5,TDA,0,,,Ethiopia_2011_obesitya_TDA
6129,Ethiopia,2011,obesitya,Obesity prevalence among adults (%),-2.5,TREAS,0,,,Ethiopia_2011_obesitya_TREAS
6130,Ethiopia,2011,u5mr,Under-five mortality rate,-9.850000000000001,DFC,0,,,Ethiopia_2011_u5mr_DFC
6131,Ethiopia,2011,u5mr,Under-five mortality rate,-9.850000000000001,DOC,0,,,Ethiopia_2011_u5mr_DOC
6132,Ethiopia,2011,u5mr,Under-five mortality rate,-9.850000000000001,DOL,0,,,Ethiopia_2011_u5mr_DOL
6133,Ethiopia,2011,u5mr,Under-five mortality rate,-9.850000000000001,DOT,0,,,Ethiopia_2011_u5mr_DOT
6134,Ethiopia,2011,u5mr,Under-five mortality rate,-9.850000000000001,EPA,0,,,Ethiopia_2011_u5mr_EPA
6135,Ethiopia,2011,u5mr,Under-five mortality rate,-9.850000000000001,FTC,0,,,Ethiopia_2011_u5mr_FTC
6136,Ethiopia,2011,u5mr,Under-five mortality rate,-9.850000000000001,IAF,0,,,Ethiopia_2011_u5mr_IAF
6137,Ethiopia,2011,u5mr,Under-five mortality rate,-9.850000000000001,LIC,0,,,Ethiopia_2011_u5mr_LIC
6138,Ethiopia,2011,u5mr,Under-five mortality rate,-9.850000000000001,MCC,0,,,Ethiopia_2011_u5mr_MCC
6139,Ethiopia,2011,u5mr,Under-five mortality rate,-9.850000000000001,NSF,0,,,Ethiopia_2011_u5mr_NSF
6140,Ethiopia,2011,u5mr,Under-five mortality rate,-9.850000000000001,TDA,0,,,Ethiopia_2011_u5mr_TDA
6141,Ethiopia,2011,u5mr,Under-five mortality rate,-9.850000000000001,TREAS,0,,,Ethiopia_2011_u5mr_TREAS
6142,Ethiopia,2012,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DFC,0,,,Ethiopia_2012_alcohol_DFC
6143,Ethiopia,2012,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DOC,0,,,Ethiopia_2012_alcohol_DOC
6144,Ethiopia,2012,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DOT,0,,,Ethiopia_2012_alcohol_DOT
6145,Ethiopia,2012,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,EPA,0,,,Ethiopia_2012_alcohol_EPA
6146,Ethiopia,2012,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,FTC,0,,,Ethiopia_2012_alcohol_FTC
6147,Ethiopia,2012,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,IAF,0,,,Ethiopia_2012_alcohol_IAF
6148,Ethiopia,2012,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,LIC,0,,,Ethiopia_2012_alcohol_LIC
6149,Ethiopia,2012,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,MCC,0,,,Ethiopia_2012_alcohol_MCC
6150,Ethiopia,2012,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,NSF,0,,,Ethiopia_2012_alcohol_NSF
6151,Ethiopia,2012,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,TDA,0,,,Ethiopia_2012_alcohol_TDA
6152,Ethiopia,2012,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,TREAS,0,,,Ethiopia_2012_alcohol_TREAS
6153,Ethiopia,2012,hh,Population using safely managed drinking water services (%),19.5,DFC,0,,,Ethiopia_2012_hh_DFC
6154,Ethiopia,2012,hh,Population using safely managed drinking water services (%),19.5,DOC,0,,,Ethiopia_2012_hh_DOC
6155,Ethiopia,2012,hh,Population using safely managed drinking water services (%),19.5,DOT,0,,,Ethiopia_2012_hh_DOT
6156,Ethiopia,2012,hh,Population using safely managed drinking water services (%),19.5,EPA,0,,,Ethiopia_2012_hh_EPA
6157,Ethiopia,2012,hh,Population using safely managed drinking water services (%),19.5,FTC,0,,,Ethiopia_2012_hh_FTC
6158,Ethiopia,2012,hh,Population using safely managed drinking water services (%),19.5,IAF,0,,,Ethiopia_2012_hh_IAF
6159,Ethiopia,2012,hh,Population using safely managed drinking water services (%),19.5,LIC,0,,,Ethiopia_2012_hh_LIC
6160,Ethiopia,2012,hh,Population using safely managed drinking water services (%),19.5,MCC,0,,,Ethiopia_2012_hh_MCC
6161,Ethiopia,2012,hh,Population using safely managed drinking water services (%),19.5,NSF,0,,,Ethiopia_2012_hh_NSF
6162,Ethiopia,2012,hh,Population using safely managed drinking water services (%),19.5,TDA,0,,,Ethiopia_2012_hh_TDA
6163,Ethiopia,2012,hh,Population using safely managed drinking water services (%),19.5,TREAS,0,,,Ethiopia_2012_hh_TREAS
6164,Ethiopia,2012,life,Life Expectancy,65.6,DFC,0,,,Ethiopia_2012_life_DFC
6165,Ethiopia,2012,life,Life Expectancy,65.6,DOC,0,,,Ethiopia_2012_life_DOC
6166,Ethiopia,2012,life,Life Expectancy,65.6,DOT,0,,,Ethiopia_2012_life_DOT
6167,Ethiopia,2012,life,Life Expectancy,65.6,EPA,0,,,Ethiopia_2012_life_EPA
6168,Ethiopia,2012,life,Life Expectancy,65.6,FTC,0,,,Ethiopia_2012_life_FTC
6169,Ethiopia,2012,life,Life Expectancy,65.6,IAF,0,,,Ethiopia_2012_life_IAF
6170,Ethiopia,2012,life,Life Expectancy,65.6,LIC,0,,,Ethiopia_2012_life_LIC
6171,Ethiopia,2012,life,Life Expectancy,65.6,MCC,0,,,Ethiopia_2012_life_MCC
6172,Ethiopia,2012,life,Life Expectancy,65.6,NSF,0,,,Ethiopia_2012_life_NSF
6173,Ethiopia,2012,life,Life Expectancy,65.6,TDA,0,,,Ethiopia_2012_life_TDA
6174,Ethiopia,2012,life,Life Expectancy,65.6,TREAS,0,,,Ethiopia_2012_life_TREAS
6175,Ethiopia,2012,obesitya,Obesity prevalence among adults (%),-3.0,DFC,0,,,Ethiopia_2012_obesitya_DFC
6176,Ethiopia,2012,obesitya,Obesity prevalence among adults (%),-3.0,DOC,0,,,Ethiopia_2012_obesitya_DOC
6177,Ethiopia,2012,obesitya,Obesity prevalence among adults (%),-3.0,DOT,0,,,Ethiopia_2012_obesitya_DOT
6178,Ethiopia,2012,obesitya,Obesity prevalence among adults (%),-3.0,EPA,0,,,Ethiopia_2012_obesitya_EPA
6179,Ethiopia,2012,obesitya,Obesity prevalence among adults (%),-3.0,FTC,0,,,Ethiopia_2012_obesitya_FTC
6180,Ethiopia,2012,obesitya,Obesity prevalence among adults (%),-3.0,IAF,0,,,Ethiopia_2012_obesitya_IAF
6181,Ethiopia,2012,obesitya,Obesity prevalence among adults (%),-3.0,LIC,0,,,Ethiopia_2012_obesitya_LIC
6182,Ethiopia,2012,obesitya,Obesity prevalence among adults (%),-3.0,MCC,0,,,Ethiopia_2012_obesitya_MCC
6183,Ethiopia,2012,obesitya,Obesity prevalence among adults (%),-3.0,NSF,0,,,Ethiopia_2012_obesitya_NSF
6184,Ethiopia,2012,obesitya,Obesity prevalence among adults (%),-3.0,TDA,0,,,Ethiopia_2012_obesitya_TDA
6185,Ethiopia,2012,obesitya,Obesity prevalence among adults (%),-3.0,TREAS,0,,,Ethiopia_2012_obesitya_TREAS
6186,Ethiopia,2012,u5mr,Under-five mortality rate,-7.35,DFC,0,,,Ethiopia_2012_u5mr_DFC
6187,Ethiopia,2012,u5mr,Under-five mortality rate,-7.35,DOC,0,,,Ethiopia_2012_u5mr_DOC
6188,Ethiopia,2012,u5mr,Under-five mortality rate,-7.35,DOT,0,,,Ethiopia_2012_u5mr_DOT
6189,Ethiopia,2012,u5mr,Under-five mortality rate,-7.35,EPA,0,,,Ethiopia_2012_u5mr_EPA
6190,Ethiopia,2012,u5mr,Under-five mortality rate,-7.35,FTC,0,,,Ethiopia_2012_u5mr_FTC
6191,Ethiopia,2012,u5mr,Under-five mortality rate,-7.35,IAF,0,,,Ethiopia_2012_u5mr_IAF
6192,Ethiopia,2012,u5mr,Under-five mortality rate,-7.35,LIC,0,,,Ethiopia_2012_u5mr_LIC
6193,Ethiopia,2012,u5mr,Under-five mortality rate,-7.35,MCC,0,,,Ethiopia_2012_u5mr_MCC
6194,Ethiopia,2012,u5mr,Under-five mortality rate,-7.35,NSF,0,,,Ethiopia_2012_u5mr_NSF
6195,Ethiopia,2012,u5mr,Under-five mortality rate,-7.35,TDA,0,,,Ethiopia_2012_u5mr_TDA
6196,Ethiopia,2012,u5mr,Under-five mortality rate,-7.35,TREAS,0,,,Ethiopia_2012_u5mr_TREAS
6197,Ethiopia,2013,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DFC,0,,,Ethiopia_2013_alcohol_DFC
6198,Ethiopia,2013,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DOC,0,,,Ethiopia_2013_alcohol_DOC
6199,Ethiopia,2013,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DOL,0,,,Ethiopia_2013_alcohol_DOL
6200,Ethiopia,2013,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DOT,0,,,Ethiopia_2013_alcohol_DOT
6201,Ethiopia,2013,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,EPA,0,,,Ethiopia_2013_alcohol_EPA
6202,Ethiopia,2013,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,FTC,0,,,Ethiopia_2013_alcohol_FTC
6203,Ethiopia,2013,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,IAF,0,,,Ethiopia_2013_alcohol_IAF
6204,Ethiopia,2013,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,LIC,0,,,Ethiopia_2013_alcohol_LIC
6205,Ethiopia,2013,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,MCC,0,,,Ethiopia_2013_alcohol_MCC
6206,Ethiopia,2013,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,NSF,0,,,Ethiopia_2013_alcohol_NSF
6207,Ethiopia,2013,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,TDA,0,,,Ethiopia_2013_alcohol_TDA
